request_rate_per_min,time_of_access,kyber_key_gen_time,kyber_encaps_time,kyber_decaps_time,kyber_layer_execution_skew,kyber_time_diff,mceliece_key_gen_time,mceliece_encaps_time,mceliece_decaps_time,mceliece_decaps_success,falcon_key_gen_time,falcon_sign_time,falcon_verify_time,falcon_signature_valid,ntru_key_gen_time,ntru_encaps_time,ntru_decaps_time,ntru_decaps_success,dilithium_key_gen_time,dilithium_sign_time,dilithium_verify_time,dilithium_triggered,kyber_cipher_size,ntru_output_size,mceliece_key_size_kb,crypto_total_time,total_encap_time,total_decap_time,success_rate,is_anomaly,triggered_escape_mechanism
18,15:31:46,10.9,5.1,8.4,2.5,-3.3,53.4,14.6,16.7,TRUE,21.7,17.9,10,TRUE,16.2,11.1,9,FALSE,20.1,25.6,12,TRUE,1184,1024,1390,252.7,30.8,34.1,0.7,FALSE,FALSE
59,15:31:47,11.1,8.1,9.6,1.5,-1.5,56.1,21.4,14.6,TRUE,20,24.2,11.4,TRUE,11.9,9.9,8.9,TRUE,19.7,26.7,15.3,FALSE,1184,1024,1390,268.9,39.4,33.1,1,FALSE,FALSE
58,15:31:48,13.2,6.6,8.9,4.3,-2.3,61.3,16,12.3,TRUE,17,30.6,14.2,FALSE,14.1,10.3,9.1,TRUE,20.1,31.1,12.3,TRUE,1184,1024,1390,277.1,32.9,30.3,0.7,FALSE,FALSE
69,15:31:49,12.2,7,8.4,3.8,-1.4,51.7,15.9,13.6,TRUE,25.2,21.8,12,TRUE,17.8,8.9,9.5,TRUE,25,31.6,18.2,FALSE,1184,1024,1390,278.8,31.8,31.5,1,TRUE,FALSE
77,15:31:50,14.2,8.3,8.2,6,0.1,62.7,17.6,13.8,TRUE,17.9,26,11.4,TRUE,15.3,10.3,8,TRUE,15.6,26.2,15.6,FALSE,1184,1024,1390,271.1,36.2,30,1,TRUE,FALSE
42,15:31:51,13,7,7.5,5.5,-0.5,65.1,14.4,16.4,TRUE,21.5,26.6,11.5,TRUE,14.3,8.6,8.1,FALSE,26.6,31,12.1,TRUE,1184,1024,1390,283.7,30,32,0.7,FALSE,FALSE
80,15:31:52,13.8,8,7.1,6.7,0.9,55.7,16.2,13.1,TRUE,20,21.5,14.4,TRUE,14.1,9.2,9.3,TRUE,24.6,24,13.3,FALSE,1184,1024,1390,264.3,33.4,29.5,1,TRUE,FALSE
11,15:31:53,16.9,7,7.3,9.6,-0.3,59,14.5,15.3,FALSE,20.5,25.5,12.7,TRUE,16,9.6,10.1,TRUE,27.7,27.6,11.1,TRUE,1184,1024,1390,280.8,31.1,32.7,0.7,FALSE,FALSE
24,15:31:54,15.2,7.9,5.8,9.4,2.1,54.8,16,13.5,TRUE,21.5,23.4,11.8,TRUE,15.7,9.2,9.7,TRUE,24.2,29.8,11.1,FALSE,1184,1024,1390,269.6,33.1,29,1,FALSE,FALSE
78,15:31:55,15.2,7.5,8.8,6.4,-1.3,61,11.8,11.9,TRUE,20.1,30.5,11.6,FALSE,14.3,9,8.7,TRUE,18.8,30.9,16.4,TRUE,1184,1024,1390,276.5,28.3,29.4,0.7,TRUE,TRUE
44,15:31:56,12.8,7.8,8.1,4.7,-0.3,62,9.6,15.4,TRUE,22.5,22.2,12.5,TRUE,17,9.5,9.2,TRUE,20,22.5,14,FALSE,1184,1024,1390,265.1,26.9,32.7,1,FALSE,FALSE
53,15:31:57,15.7,7.9,9,6.7,-1.1,55.8,13.3,18.3,TRUE,23.8,28.9,15.3,FALSE,16.5,9.1,7.4,FALSE,21.5,28.4,14.1,TRUE,1184,1024,1390,285,30.3,34.7,0.3,TRUE,TRUE
24,15:31:58,13.1,9.7,7.4,5.7,2.3,53.5,12.2,13.8,TRUE,19.6,22.8,9.4,TRUE,13.8,9,8.6,TRUE,17.5,30.3,13.2,FALSE,1184,1024,1390,253.9,30.9,29.8,1,FALSE,FALSE
47,15:31:59,10.1,7.7,7.2,2.9,0.5,58.1,13.5,13.4,TRUE,20,29,8.2,TRUE,15.2,8.8,9.7,TRUE,19.6,31.2,13,FALSE,1184,1024,1390,264.7,30,30.3,1,FALSE,FALSE
65,15:32:00,16.8,7.9,7.3,9.5,0.6,61.5,14,14.3,TRUE,14.5,19.6,8.8,TRUE,15.5,9.5,7.4,TRUE,26.8,30.7,12.5,FALSE,1184,1024,1390,267.1,31.4,29,1,TRUE,FALSE
30,15:32:01,11.2,5.8,7.3,3.9,-1.5,57.8,15.9,11.8,TRUE,18.4,22,11.7,TRUE,15.2,8.8,8.3,TRUE,26.2,27.7,13,FALSE,1184,1024,1390,261.1,30.5,27.4,1,FALSE,FALSE
68,15:32:02,14.4,8.2,9,5.4,-0.8,56,14.7,10.2,TRUE,19.9,23.2,12.7,TRUE,12.7,9.1,9,TRUE,20.4,28.3,13.3,FALSE,1184,1024,1390,261.1,32,28.2,1,TRUE,FALSE
10,15:32:03,10.9,9.3,7.1,3.8,2.2,62,13.7,16.8,TRUE,21.9,26.3,10.7,TRUE,18.6,7.8,9.9,FALSE,21.2,28.9,13.5,TRUE,1184,1024,1390,278.6,30.8,33.8,0.7,FALSE,FALSE
43,15:32:04,12.7,8.8,8.8,3.9,0,54.9,12.8,13.6,TRUE,13.8,28.9,8.7,TRUE,17.1,10.1,7.9,TRUE,21.1,30.3,15.6,FALSE,1184,1024,1390,265.1,31.7,30.3,1,FALSE,FALSE
74,15:32:05,15.8,7.4,7.8,8,-0.4,56.9,15.6,12.4,TRUE,13.9,22.6,13.9,TRUE,18.2,7.8,8.4,TRUE,23.3,26.6,13,FALSE,1184,1024,1390,263.6,30.8,28.6,1,TRUE,FALSE
32,15:32:06,14.1,8,7.6,6.5,0.4,55.5,16.4,13.3,TRUE,18.7,24.7,11.3,TRUE,14.5,10.6,9.6,TRUE,25.5,29.1,12.8,FALSE,1184,1024,1390,271.7,35,30.5,1,FALSE,FALSE
74,15:32:07,13.9,6.4,6.9,7,-0.5,48,13.9,12.4,TRUE,15.4,25.4,15.5,FALSE,19.5,9.6,9.5,TRUE,20.1,27.5,12.1,TRUE,1184,1024,1390,256.1,29.9,28.8,0.7,TRUE,TRUE
23,15:32:08,9,8.7,6.9,2.1,1.8,66.8,12.5,15,FALSE,19.7,31.2,10.2,FALSE,9.9,8.7,10.1,TRUE,20.6,27.7,18.3,TRUE,1184,1024,1390,275.3,29.9,32,0.3,TRUE,TRUE
48,15:32:09,10,8.3,8.5,1.5,-0.2,60.1,14.3,14.8,TRUE,22.3,25.3,12.6,TRUE,14.2,9.3,8.7,TRUE,21.9,31.4,12.9,FALSE,1184,1024,1390,274.6,31.9,32,1,FALSE,FALSE
74,15:32:10,9.5,9.3,7.1,2.4,2.2,58.1,14.9,14.6,FALSE,17,23.2,14.7,TRUE,10.7,12.1,10.1,TRUE,23.6,29.9,14.1,TRUE,1184,1024,1390,268.9,36.3,31.8,0.7,TRUE,TRUE
35,15:32:11,13.2,7.8,7.8,5.4,0,56.9,14.2,16.2,TRUE,18.4,28.4,13.2,TRUE,9.1,9.7,9.2,FALSE,24.8,25.7,13.8,TRUE,1184,1024,1390,268.4,31.7,33.2,0.7,FALSE,FALSE
29,15:32:12,11.1,6.6,7.4,3.7,-0.8,59.2,16.6,15.5,TRUE,21.6,27.9,13,TRUE,16.5,9.5,8.4,TRUE,25.6,30.1,13.7,FALSE,1184,1024,1390,282.7,32.7,31.3,1,FALSE,FALSE
57,15:32:13,15.1,8,7.1,8,0.9,47.5,15.4,14,TRUE,18.5,22.8,10.6,TRUE,14.7,8.2,8.7,TRUE,19.5,30,14.9,FALSE,1184,1024,1390,255,31.6,29.8,1,FALSE,FALSE
30,15:32:14,9.8,7.2,7.2,2.6,0,50.8,15.1,14.6,TRUE,16.2,27.5,11.6,TRUE,14.5,7,9.6,TRUE,26.1,24.1,7,FALSE,1184,1024,1390,248.3,29.3,31.4,1,FALSE,FALSE
79,15:32:15,13.4,9.8,9.2,4.2,0.6,62.3,20.5,14.8,TRUE,19.6,23.5,13.6,TRUE,13.1,9.5,9.5,TRUE,20.5,27.9,9.5,FALSE,1184,1024,1390,276.7,39.8,33.5,1,TRUE,FALSE
77,15:32:16,11.6,7.6,7.5,4.1,0.1,57.8,16.7,12.3,TRUE,19.5,22.5,14.2,TRUE,15,9,8.7,TRUE,20,27.1,10.3,FALSE,1184,1024,1390,259.8,33.3,28.5,1,TRUE,FALSE
10,15:32:17,11.4,7.5,8.9,2.5,-1.4,58.3,13.8,9.1,TRUE,19.8,25.6,13.7,TRUE,14.7,9.4,8.9,TRUE,21.6,32.3,14.9,FALSE,1184,1024,1390,269.9,30.7,26.9,1,FALSE,FALSE
51,15:32:18,14.9,9.2,8.1,6.8,1.1,54.7,15,15.2,TRUE,19.6,23.1,11.4,TRUE,16.2,10.2,8.9,TRUE,17.7,21.1,11.9,FALSE,1184,1024,1390,257.2,34.4,32.2,1,FALSE,FALSE
72,15:32:19,10.6,7.5,7.9,2.7,-0.4,62.2,14.8,15.3,TRUE,17.6,29.4,12.7,TRUE,15.6,9.6,7.9,TRUE,18.8,23.3,14.6,FALSE,1184,1024,1390,267.8,31.9,31.1,1,TRUE,FALSE
12,15:32:20,13.8,7.1,7.1,6.7,0,60,13.9,13.7,TRUE,22.4,21.4,15.3,FALSE,13.2,9.6,8.7,TRUE,22.1,25,14.5,TRUE,1184,1024,1390,267.8,30.6,29.5,0.7,FALSE,FALSE
24,15:32:21,12,7.8,7,5,0.8,57.1,16.1,11.6,TRUE,11.3,24.4,16.8,FALSE,16.6,9,8.7,TRUE,25.3,30.1,14.4,TRUE,1184,1024,1390,268.2,32.9,27.3,0.7,FALSE,FALSE
56,15:32:22,13.9,8,8.7,5.2,-0.7,49.7,15.3,14.1,TRUE,20.8,23.9,10.9,TRUE,15.2,10.5,7.8,TRUE,22.5,28.7,12.6,FALSE,1184,1024,1390,262.6,33.8,30.6,1,FALSE,FALSE
49,15:32:23,16,6.4,7.2,8.8,-0.8,50.7,13.8,13.2,TRUE,18.7,20.1,11.6,TRUE,18.3,9,9.2,TRUE,21,31.8,14.1,FALSE,1184,1024,1390,261.1,29.2,29.6,1,FALSE,FALSE
40,15:32:24,10.8,8.2,8.5,2.3,-0.3,59.3,17,13.8,TRUE,22.4,29.7,10,TRUE,13.4,7.7,8.8,TRUE,21,28.5,11.3,FALSE,1184,1024,1390,270.4,32.9,31.1,1,FALSE,FALSE
17,15:32:25,17.2,6.4,8.2,9,-1.8,45.9,18.1,11.2,FALSE,25.1,25,11.6,TRUE,14.3,8.8,10.4,TRUE,21.2,26.7,14.2,TRUE,1184,1024,1390,264.3,33.3,29.8,0.7,FALSE,FALSE
40,15:32:26,9.8,8.5,10,0.2,-1.5,59.4,18.6,13.6,TRUE,14.9,25.6,10.7,TRUE,15.9,9,8.4,TRUE,24.2,24.1,11.1,FALSE,1184,1024,1390,263.8,36.1,32,1,FALSE,FALSE
20,15:32:27,13.9,9.5,8.4,5.5,1.1,54.6,15.5,13.1,TRUE,18.1,25,9.5,TRUE,16.2,9.9,8.5,TRUE,21.8,34.3,12.5,FALSE,1184,1024,1390,270.8,34.9,30,1,FALSE,FALSE
20,15:32:28,12.3,7.4,8.7,3.6,-1.3,62,13.6,15.6,TRUE,18.5,23.1,14.6,TRUE,17.8,8.4,7.1,TRUE,16.1,30.7,10.6,FALSE,1184,1024,1390,266.5,29.4,31.4,1,FALSE,FALSE
72,15:32:29,14.5,8,7,7.5,1,65.1,15.2,12.2,TRUE,17.8,27.1,12.2,TRUE,16.2,11,7.4,TRUE,18,27.4,14.8,FALSE,1184,1024,1390,273.9,34.2,26.6,1,TRUE,FALSE
18,15:32:30,12.7,9.5,6.5,6.2,3,58,15.9,14.8,TRUE,19,21.2,12.7,TRUE,16.8,8.6,6.4,TRUE,25.7,24.8,14.4,FALSE,1184,1024,1390,267,34,27.7,1,FALSE,FALSE
78,15:32:31,15.4,6.2,8.3,7.1,-2.1,51.6,12.8,15.4,TRUE,17.5,24.8,12.7,TRUE,14,8.3,9,TRUE,18.6,30,13.9,FALSE,1184,1024,1390,258.5,27.3,32.7,1,TRUE,FALSE
26,15:32:32,9.5,7.3,9.2,0.3,-1.9,64.1,18.5,16,TRUE,16.1,23.6,12.9,TRUE,16.6,8.7,8.4,FALSE,22.3,25.6,11.3,TRUE,1184,1024,1390,270.1,34.5,33.6,0.7,FALSE,FALSE
26,15:32:33,14,8.4,9.4,4.6,-1,67,21.2,15.2,TRUE,21,20.5,14.1,TRUE,13,8.6,9.3,TRUE,21.5,29.6,14.8,FALSE,1184,1024,1390,287.6,38.2,33.9,1,FALSE,FALSE
70,15:32:34,12.4,9.8,8.2,4.2,1.6,51.5,15.9,15.6,TRUE,20.5,27,12.8,TRUE,16.7,8.4,8.4,TRUE,23.4,33,13,FALSE,1184,1024,1390,276.6,34.1,32.2,1,TRUE,FALSE
80,15:32:35,14.3,6.9,7.6,6.7,-0.7,61.5,16.2,15,TRUE,21.1,27.5,11.4,TRUE,14.9,7.5,8.6,TRUE,22.1,28,11.7,FALSE,1184,1024,1390,274.3,30.6,31.2,1,TRUE,FALSE
31,15:32:36,14.4,8.4,8.5,5.9,-0.1,55,17.1,15.2,TRUE,17.4,18.5,14.2,TRUE,14,8.1,9.7,TRUE,24.1,23.9,15.4,FALSE,1184,1024,1390,263.9,33.6,33.4,1,FALSE,FALSE
43,15:32:37,13.5,7.6,8.1,5.4,-0.5,53.9,18.1,12.9,FALSE,13.7,26.2,9.9,TRUE,12.3,7.5,10.1,TRUE,16.9,24.7,15.5,TRUE,1184,1024,1390,250.9,33.2,31.1,0.7,FALSE,FALSE
77,15:32:38,12.7,7.5,8.2,4.5,-0.7,58.3,13.1,12.1,TRUE,20.5,28.4,14.9,TRUE,14.3,7.7,8.6,TRUE,23,27.9,13.1,FALSE,1184,1024,1390,270.3,28.3,28.9,1,TRUE,FALSE
64,15:32:39,11.5,7.8,7.1,4.4,0.7,56.6,12.1,12.2,TRUE,21.7,28.1,8.3,TRUE,13.1,7.5,8.3,TRUE,19,28.6,13.1,FALSE,1184,1024,1390,255,27.4,27.6,1,TRUE,FALSE
37,15:32:40,11.6,8.2,7.5,4.1,0.7,51.3,16.6,17.1,TRUE,18.2,30,14.7,FALSE,12.4,9.8,9.8,FALSE,18.6,25.2,15,TRUE,1184,1024,1390,266,34.6,34.4,0.3,TRUE,TRUE
79,15:32:41,13.5,8.6,8.3,5.2,0.3,49.3,16,15.1,TRUE,20.2,21,14.1,TRUE,17.3,8.8,9,TRUE,21.8,31.4,12.3,FALSE,1184,1024,1390,266.7,33.4,32.4,1,TRUE,FALSE
35,15:32:42,14.1,7,8,6.1,-1,49,18.5,16.8,TRUE,18.5,25.7,11.3,TRUE,14.7,9.8,8.6,FALSE,18.1,30.1,12,TRUE,1184,1024,1390,262.2,35.3,33.4,0.7,FALSE,FALSE
49,15:32:43,13.5,8.3,7.8,5.7,0.5,60.4,18,12.8,TRUE,16.6,22.9,10.2,TRUE,13.3,8.9,8.3,TRUE,22.7,29.5,13.9,FALSE,1184,1024,1390,267.1,35.2,28.9,1,FALSE,FALSE
61,15:32:44,13.2,8.7,8.5,4.7,0.2,56,17.1,18.7,TRUE,15.3,27.6,13.8,TRUE,13.5,9,9.7,FALSE,19.6,23.9,13.6,TRUE,1184,1024,1390,268.2,34.8,36.9,0.7,TRUE,TRUE
57,15:32:45,14.4,7.8,9.5,4.9,-1.7,54.3,16.7,13.2,TRUE,15,27.1,10.8,TRUE,18.4,11,8.2,TRUE,21.9,28.1,9.2,FALSE,1184,1024,1390,265.6,35.5,30.9,1,FALSE,FALSE
66,15:32:46,13,7.3,7.5,5.5,-0.2,58.7,16.1,15.9,TRUE,23.3,21.2,13.6,TRUE,14.4,8.7,9.8,TRUE,21,26.2,10.8,FALSE,1184,1024,1390,267.5,32.1,33.2,1,TRUE,FALSE
76,15:32:47,11.3,10.9,9.2,2.1,1.7,56.4,15.7,14.2,TRUE,14.9,21,13,TRUE,16.1,9.5,8.7,TRUE,15.3,27.3,11.3,FALSE,1184,1024,1390,254.8,36.1,32.1,1,TRUE,FALSE
67,15:32:48,13.4,11,8.4,5,2.6,51.3,15.9,12.1,FALSE,18.1,27.8,13,TRUE,15.8,9.6,11.1,TRUE,23.7,25.2,12.2,TRUE,1184,1024,1390,268.6,36.5,31.6,0.7,TRUE,TRUE
25,15:32:49,12.4,9,8.9,3.5,0.1,69.1,15.9,11.2,TRUE,15.3,25.2,10.6,TRUE,12.5,8.8,8.7,TRUE,20.3,31.1,17.2,FALSE,1184,1024,1390,276.2,33.7,28.8,1,FALSE,FALSE
41,15:32:50,9.8,6.1,9.9,0.1,-3.8,61.6,13,14.2,TRUE,20.2,22.4,13.1,TRUE,9.7,9,9.3,TRUE,19.2,28.8,11.2,FALSE,1184,1024,1390,257.5,28.1,33.4,1,FALSE,FALSE
38,15:32:51,12.2,7,8.7,3.5,-1.7,70.1,12.8,16.9,TRUE,21.6,24.3,12.1,TRUE,12.1,8.7,8.9,FALSE,25,28.8,16.5,TRUE,1184,1024,1390,285.7,28.5,34.5,0.7,FALSE,FALSE
18,15:32:52,13.7,8.4,7.9,5.8,0.5,56.7,17.5,13.1,TRUE,22.7,28.3,10.7,TRUE,12.4,8.8,8.2,TRUE,21.9,28.2,14.7,FALSE,1184,1024,1390,273.2,34.7,29.2,1,FALSE,FALSE
53,15:32:53,8.5,7.4,8.2,0.3,-0.8,53.9,14.6,12.8,TRUE,22.6,23.5,8.2,TRUE,16.2,8.4,7.8,TRUE,15.4,30.7,15.5,FALSE,1184,1024,1390,253.7,30.4,28.8,1,FALSE,FALSE
12,15:32:54,14.3,6.9,7.8,6.5,-0.9,64.3,16.4,15.6,TRUE,19,26.8,13.3,TRUE,13.5,9.1,9.5,TRUE,22.3,32.2,13.8,FALSE,1184,1024,1390,284.8,32.4,32.9,1,FALSE,FALSE
80,15:32:55,11.3,9.4,8.7,2.6,0.7,65.5,17.1,14.4,TRUE,17.7,23.6,12.6,TRUE,15.9,9.2,9.3,TRUE,24.8,24.9,13.8,FALSE,1184,1024,1390,278.2,35.7,32.4,1,TRUE,FALSE
39,15:32:56,16.6,7.8,7.2,9.4,0.6,61.5,13.2,17,TRUE,17,21.7,10.4,TRUE,14.3,7.6,9,FALSE,23.5,31.1,11.7,TRUE,1184,1024,1390,269.6,28.6,33.2,0.7,FALSE,FALSE
38,15:32:57,14.7,6.9,8.9,5.8,-2,59.3,12.3,15.7,TRUE,19.5,26.7,9.6,TRUE,13.2,9.6,8.1,TRUE,18.3,29.7,14.3,FALSE,1184,1024,1390,266.8,28.8,32.7,1,FALSE,FALSE
10,15:32:58,11.6,8.6,8.3,3.3,0.3,55.7,16.4,13.4,TRUE,17.4,22,8.1,TRUE,15.7,7.4,9.1,TRUE,21,30.2,13.7,FALSE,1184,1024,1390,258.6,32.4,30.8,1,FALSE,FALSE
19,15:32:59,13.6,8.5,6.5,7.1,2,58.7,17.9,16.2,TRUE,21.3,26.8,10,TRUE,14.5,9,8.9,FALSE,18.1,29.9,15.7,TRUE,1184,1024,1390,275.6,35.4,31.6,0.7,FALSE,FALSE
17,15:33:00,13.8,9.1,10,3.8,-0.9,64.8,13.4,17.1,TRUE,22.1,25.7,14.1,TRUE,15.3,9,8.6,FALSE,23.5,23.8,13.7,TRUE,1184,1024,1390,284,31.5,35.7,0.7,FALSE,FALSE
39,15:33:01,8.8,8.6,8.9,0.1,-0.3,66.8,15,16,FALSE,17.2,25.4,15.9,FALSE,14,7.9,10.5,FALSE,26,25.8,12,TRUE,1184,1024,1390,278.8,31.5,35.4,0,TRUE,TRUE
18,15:33:02,15.5,9.7,8.6,6.9,1.1,61.3,15.8,14.9,FALSE,16.4,31,10.9,FALSE,14.3,9.3,10.6,TRUE,22.1,29.7,7.9,TRUE,1184,1024,1390,278,34.8,34.1,0.3,TRUE,TRUE
14,15:33:03,12.4,8.2,6.8,5.6,1.4,56.6,14.1,14.4,TRUE,20.2,24.4,15.5,FALSE,18.1,8.5,8.8,TRUE,19.7,24.6,14.2,TRUE,1184,1024,1390,266.5,30.8,30,0.7,FALSE,FALSE
52,15:33:04,14.3,7.2,8.9,5.4,-1.7,56,14.6,12.5,TRUE,17.1,25.8,13.6,TRUE,14.9,9.5,8.5,TRUE,21.5,23.4,12,FALSE,1184,1024,1390,259.8,31.3,29.9,1,FALSE,FALSE
19,15:33:05,12.4,7.7,7.8,4.6,-0.1,54.6,14.3,12.5,TRUE,18.8,26.4,13.7,TRUE,13.7,7.8,8,TRUE,18.1,26.6,13.4,FALSE,1184,1024,1390,255.8,29.8,28.3,1,FALSE,FALSE
75,15:33:06,14.2,7.4,7.6,6.6,-0.2,58.5,15.4,19.4,TRUE,16.2,24.9,10.3,TRUE,16.1,7.2,8.6,FALSE,23,25,12.8,TRUE,1184,1024,1390,266.6,30,35.6,0.7,TRUE,TRUE
40,15:33:07,9.4,7.9,7.2,2.2,0.7,66.2,16.6,15,TRUE,21.7,23.4,11.8,TRUE,13.7,10.7,8.7,TRUE,23.1,29.2,9.1,FALSE,1184,1024,1390,273.7,35.2,30.9,1,FALSE,FALSE
45,15:33:08,12.4,8.8,8,4.4,0.8,55.2,11.6,12.2,FALSE,14.8,24.8,15.4,FALSE,17.5,8.9,10,TRUE,26.7,27.2,12.5,TRUE,1184,1024,1390,266,29.3,30.2,0.3,TRUE,TRUE
72,15:33:09,12.4,9.9,9.6,2.8,0.3,58.1,12.8,12.8,TRUE,25.7,24.5,12.6,TRUE,12,10.5,7.8,TRUE,19.5,26.2,11.9,FALSE,1184,1024,1390,266.3,33.2,30.2,1,TRUE,FALSE
37,15:33:10,11.9,8.8,6.9,5,1.9,58,13.9,15,FALSE,19.7,28.7,11,TRUE,13.6,8.8,10.2,TRUE,18.7,30,13.8,TRUE,1184,1024,1390,269,31.5,32.1,0.7,FALSE,FALSE
79,15:33:11,12.4,7.2,7.1,5.3,0.1,56.8,13.2,12.1,TRUE,20.6,28.7,10.7,TRUE,15.9,6.9,8.4,TRUE,20,28.9,12.6,FALSE,1184,1024,1390,261.5,27.3,27.6,1,TRUE,FALSE
26,15:33:12,8.5,5.9,7.4,1.1,-1.5,58.9,15.3,9.7,TRUE,20.4,16.8,11,TRUE,13.9,10.4,8.6,TRUE,24.3,28.6,14,FALSE,1184,1024,1390,253.7,31.6,25.7,1,FALSE,FALSE
70,15:33:13,20.9,5.9,9.7,11.2,-3.8,49.4,16.5,13.2,TRUE,18.1,25.9,11.9,TRUE,14.2,8.4,9.3,TRUE,18.6,26.6,15.5,FALSE,1184,1024,1390,264.1,30.8,32.2,1,TRUE,FALSE
41,15:33:14,11.9,8.4,7.3,4.6,1.1,63.5,13.6,15.5,TRUE,21.3,27.1,15.7,FALSE,14.6,9.7,9.1,TRUE,21.4,27.8,13.2,TRUE,1184,1024,1390,280.1,31.7,31.9,0.7,FALSE,FALSE
70,15:33:15,13.5,7.9,8.2,5.3,-0.3,61.4,17.9,12.8,FALSE,23.7,28,13.7,TRUE,14.1,8.1,10,TRUE,21.3,23.1,12.2,TRUE,1184,1024,1390,275.9,33.9,31,0.7,TRUE,TRUE
62,15:33:16,15,7.5,8.6,6.4,-1.1,48.8,17.4,15.6,TRUE,18.4,26,9.7,TRUE,15.2,6,8.8,TRUE,23.4,32.6,11.1,FALSE,1184,1024,1390,264.1,30.9,33,1,TRUE,FALSE
34,15:33:17,16.5,8.9,7.8,8.7,1.1,63.1,14.5,14.7,TRUE,22.4,21.7,10.4,TRUE,13.8,8.5,7.9,TRUE,20.3,22.5,13.5,FALSE,1184,1024,1390,266.5,31.9,30.4,1,FALSE,FALSE
22,15:33:18,9.2,7.9,6.6,2.6,1.3,58,15.5,16.5,TRUE,25,27.7,12.2,TRUE,17.5,8.2,9.5,FALSE,24.2,28.9,9.7,TRUE,1184,1024,1390,276.6,31.6,32.6,0.7,FALSE,FALSE
22,15:33:19,11.1,7.9,8.1,3,-0.2,52.2,15.2,14.5,TRUE,15.6,32.2,15,FALSE,16.2,9.1,8.8,TRUE,18.3,29,12.7,TRUE,1184,1024,1390,265.9,32.2,31.4,0.7,FALSE,FALSE
65,15:33:20,9.2,7.1,7.6,1.6,-0.5,54.6,14.8,16.7,FALSE,24.7,26.7,9.3,TRUE,16,7.5,10.1,FALSE,18.1,23.8,11.8,TRUE,1184,1024,1390,258,29.4,34.4,0.3,TRUE,TRUE
55,15:33:21,15.1,6.5,5.2,9.9,1.3,47.7,14.2,14.4,FALSE,17.6,26.7,14.4,TRUE,14.1,8.6,10.2,TRUE,23.3,26.5,13.1,TRUE,1184,1024,1390,257.6,29.3,29.8,0.7,FALSE,FALSE
64,15:33:22,8,7.3,8.5,0.5,-1.2,56,16.2,14.3,TRUE,16.1,25.2,12.9,TRUE,14.3,9.2,8,TRUE,20.2,28.7,14.4,FALSE,1184,1024,1390,259.3,32.7,30.8,1,TRUE,FALSE
62,15:33:23,8.9,9.2,7.7,1.2,1.5,65.7,13.3,12.9,TRUE,20.3,28.6,9.3,TRUE,13.6,8.7,8.2,TRUE,22.6,24.4,12.2,FALSE,1184,1024,1390,265.6,31.2,28.8,1,TRUE,FALSE
69,15:33:24,13.6,7.7,7.9,5.7,-0.2,60.5,12.5,17.4,TRUE,17.4,20.5,12.6,TRUE,18.5,9,9.2,FALSE,22.6,32.9,11.5,TRUE,1184,1024,1390,273.8,29.2,34.5,0.7,TRUE,TRUE
16,15:33:25,16.6,8.8,8.6,8,0.2,56.1,15.6,13.9,TRUE,19.7,24.3,14.4,TRUE,15.3,7,7.9,TRUE,25.7,22.1,13.3,FALSE,1184,1024,1390,269.3,31.4,30.4,1,FALSE,FALSE
22,15:33:26,9.4,8.8,7.9,1.5,0.9,59.9,13.6,15.7,TRUE,20.3,22.4,14.6,TRUE,17.1,9.6,8.9,TRUE,26.9,31.2,11.5,FALSE,1184,1024,1390,277.8,32,32.5,1,FALSE,FALSE
17,15:33:27,13.7,6.7,8.6,5.1,-1.9,58.9,15.5,13.6,TRUE,20.4,19.4,9.7,TRUE,14.4,8.7,7.8,TRUE,19.7,31.1,16.3,FALSE,1184,1024,1390,264.5,30.9,30,1,FALSE,FALSE
61,15:33:28,12,7.4,8.5,3.5,-1.1,54.9,14.8,13.9,TRUE,17.9,24.6,13.5,TRUE,11.2,10.3,9.1,TRUE,16.8,32.5,13.1,FALSE,1184,1024,1390,260.5,32.5,31.5,1,TRUE,FALSE
53,15:33:29,13.9,9,7,6.9,2,59.2,15.9,12.6,TRUE,20.4,24.2,13.7,TRUE,10.7,8.9,8.4,TRUE,19.9,27.7,11.2,FALSE,1184,1024,1390,262.7,33.8,28,1,FALSE,FALSE
23,15:33:30,14.7,7.6,5.1,9.6,2.5,58.6,13.8,14.9,FALSE,17.9,21.9,8.7,TRUE,12.5,9.1,10.3,TRUE,20.6,25.9,10.7,TRUE,1184,1024,1390,252.3,30.5,30.3,0.7,FALSE,FALSE
41,15:33:31,9.5,7.6,8.2,1.3,-0.6,52,13.5,11.1,TRUE,18.7,23.8,10.1,TRUE,16.2,7.7,9.8,TRUE,20.5,30.9,14,FALSE,1184,1024,1390,253.6,28.8,29.1,1,FALSE,FALSE
34,15:33:32,15,8.5,6.9,8.1,1.6,66.1,14.2,15.4,TRUE,18,22.7,14.7,TRUE,12.6,9.9,9.9,TRUE,28.8,26.1,9.9,FALSE,1184,1024,1390,278.7,32.6,32.2,1,FALSE,FALSE
34,15:33:33,9.2,8.7,6.1,3.1,2.6,52.2,13.6,12.5,FALSE,17.9,26.3,12.4,TRUE,15.9,9.2,10.3,TRUE,24.5,30.7,13.9,TRUE,1184,1024,1390,263.4,31.5,28.9,0.7,FALSE,FALSE
